Zip Code,School,Math Proficiency,Reading Proficiency,Grades,Location,Distance,Students,Telephone,Details
19122,Building 21,7.5,32,9~12,"6501 Limekiln Pike Philadelphia, PA 19138",0.3,357,(215) 684-2030,https://www.publicschoolreview.com//building-21-profile
19122,Bodine William W High School,62,82,9~12,"1101 N 4th St Philadelphia, PA 19123",0.6,513,(215) 351-7332,https://www.publicschoolreview.com//bodine-william-w-high-school-profile
19122,Welsh John School,6,22,K~8,"2331 N 4th St Philadelphia, PA 19133",0.7,372,(215) 291-4708,https://www.publicschoolreview.com//welsh-john-school-profile
19122,Young Scholars Charter School,7,29,5~8,"900 N Marshall St Philadelphia, PA 19123",0.7,249,(215) 232-9727,https://www.publicschoolreview.com//young-scholars-charter-school-profile
19122,Pan American Academy Charter School,10,36,K~8,"2830 North American Street Philadelphia, PA 19133",0.8,743,(215) 763-8870,https://www.publicschoolreview.com//pan-american-academy-charter-school-profile
19122,Adaire Alexander School,37,56,K~8,"1300 E Palmer St Philadelphia, PA 19125",0.9,349,(215) 291-4712,https://www.publicschoolreview.com//adaire-alexander-school-profile
19122,Duckrey Tanner School,9,17,K~8,"1501 W Diamond St Philadelphia, PA 19121",0.9,660,(215) 684-5066,https://www.publicschoolreview.com//duckrey-tanner-school-profile
19122,Hartranft John F School,18,34,K~8,"720 W Cumberland St Philadelphia, PA 19133",0.9,503,(215) 684-5088,https://www.publicschoolreview.com//hartranft-john-f-school-profile
19122,High School Of Engineering & Science Carver High School,77,93,7~12,"1600 W Norris St Philadelphia, PA 19121",0.9,889,(215) 684-5079,https://www.publicschoolreview.com//high-school-of-engineering-science-carver-high-school-profile
19122,Kearny Gen Philip School,17,27,K~8,"601 Fairmount Ave Philadelphia, PA 19123",0.9,328,(215) 351-7343,https://www.publicschoolreview.com//kearny-gen-philip-school-profile
19122,Laboratory Charter School,23,53,K~8,"Administrative Office, 5901 Wo Philadelphia, PA 19131",0.9,577,(215) 452-5580,https://www.publicschoolreview.com//laboratory-charter-school-profile
19122,Penn Treaty School,15,30,6~12,"600 E Thompson St Philadelphia, PA 19125",0.9,524,(215) 291-4715,https://www.publicschoolreview.com//penn-treaty-school-profile
19122,Hackett Horatio B School,42,52,PK~5,"2161 E York Street Philadelphia, PA 19125",1,404,(215) 291-4706,https://www.publicschoolreview.com//hackett-horatio-b-school-profile
19122,Hunter William H School,7,15,PK~8,"2400 N Front St Philadelphia, PA 19133",1,564,(215) 291-4710,https://www.publicschoolreview.com//hunter-william-h-school-profile
19122,Kensington Health Sciences,17,27,9~12,"2463 Emerald St Philadelphia, PA 19125",1,414,(215) 291-5185,https://www.publicschoolreview.com//kensington-health-sciences-profile
19122,People For People Charter School,11,21,K~12,"800 North Broad Street Philadelphia, PA 19130",1,499,(215) 763-7060,https://www.publicschoolreview.com//people-for-people-charter-school-profile
19122,Spring Garden School,17,27,K~8,"685 N 12th St Philadelphia, PA 19123",1,262,(215) 684-5070,https://www.publicschoolreview.com//spring-garden-school-profile/19123
19122,Alliance For Progress Charter School,20,42,K~8,"1821-39 Cecil B Moore Avenue Philadelphia, PA 19121",1.1,468,(215) 232-4892,https://www.publicschoolreview.com//alliance-for-progress-charter-school-profile
19122,Brown Henry A School,23,37,PK~8,"1946 E Sergeant St Philadelphia, PA 19125",1.1,494,(215) 291-4717,https://www.publicschoolreview.com//brown-henry-a-school-profile
19122,Deburgos Bilingual Magnet Middle School,8,19,K~8,"401 W Lehigh Ave Philadelphia, PA 19133",1.1,855,(215) 291-4065,https://www.publicschoolreview.com//deburgos-bilingual-magnet-middle-school-profile
19122,Kensington High School,12,12,9~12,"2501 Coral St Philadelphia, PA 19125",1.1,558,(716) 816-4330,https://www.publicschoolreview.com//kensington-high-school-profile/19125
19122,Mariana Bracetti Academy Charter School,27,39,K~12,"1840 Torresdale Ave Philadelphia, PA 19124",1.1,"1,163",(215) 291-4436,https://www.publicschoolreview.com//mariana-bracetti-academy-charter-school-profile
19122,Meade Gen George C School,8,13,PK~8,"1600 N 18th St Philadelphia, PA 19121",1.1,394,(215) 684-5062,https://www.publicschoolreview.com//meade-gen-george-c-school-profile
19122,Franklin Benjamin High School,7.5,22,9~12,"550 N Broad St Philadelphia, PA 19130",1.3,484,(215) 299-4662,https://www.publicschoolreview.com//franklin-benjamin-high-school-profile
19122,Franklin Learning Center,37,57,9~12,"616 N 15th St Philadelphia, PA 19130",1.3,879,(215) 684-5916,https://www.publicschoolreview.com//franklin-learning-center-profile
19122,Kipp Philadelphia Charter School,16,33,K~8,"2539 N. 16th Street Philadelphia, PA 19132",1.3,860,(267) 758-2630,https://www.publicschoolreview.com//kipp-philadelphia-charter-school-profile
19122,Mastery Cs-clymer Elementary School,11,25,K~6,"1201 W Rush Street Philadelphia, PA 19144",1.3,582,(215) 227-8610,https://www.publicschoolreview.com//mastery-cs-clymer-elementary-school-profile
19122,Parkway Center City Middle College,82,92,9~12,"540 N 13th Street Philadelphia, PA 19123",1.3,476,(215) 299-8801,https://www.publicschoolreview.com//parkway-center-city-middle-college-profile
19122,Folk Arts-cultural Treasures Charter School,57,68,K~8,"1023 Callowhill St Philadelphia, PA 19123",1.4,505,(215) 569-2600,https://www.publicschoolreview.com//folk-arts-cultural-treasures-charter-school-profile
19122,Frederick Douglass Mastery Charter School,14,30,K~8,"2118 West Norris St. Philadelphia, PA 19144",1.4,749,(267) 443-0673,https://www.publicschoolreview.com//frederick-douglass-mastery-charter-school-profile
19122,Math Civics And Sciences Charter School,14,30,1~12,"447 N Broad St Philadelphia, PA 19123",1.4,986,(215) 923-4880,https://www.publicschoolreview.com//math-civics-and-sciences-charter-school-profile
19122,Potter-thomas School,13,36,K~8,"3001 N 6th St Philadelphia, PA 19133",1.4,537,(215) 227-4423,https://www.publicschoolreview.com//potter-thomas-school-profile
19122,Sheppard Isaac School,6,20,K~4,"120 W Cambria St Philadelphia, PA 19133",1.4,168,(215) 291-4711,https://www.publicschoolreview.com//sheppard-isaac-school-profile
19122,Masterman Julia R Sec School,7.5,12,5~12,"1699 Spring Garden St Philadelphia, PA 19130",1.5,"1,197",(215) 299-4661,https://www.publicschoolreview.com//masterman-julia-r-sec-school-profile
19122,The Sd Of Philadelphia Virtual Academy,97,99,6~12,"440 North Broad St Philadelphia, PA 19130",1.5,434,(215) 400-3110,https://www.publicschoolreview.com//the-sd-of-philadelphia-virtual-academy-profile
19122,Vaux High School: A Big Picture School,17,32,9,"2300 W Master St Philadelphia, PA 19121",1.5,118,(215) 400-4000,https://www.publicschoolreview.com//vaux-high-school-a-big-picture-school-profile
19122,Waring Laura W School,21,34.5,PK~8,"1801 Green St Philadelphia, PA 19130",1.5,287,(215) 684-5073,https://www.publicschoolreview.com//waring-laura-w-school-profile
19122,Bache-martin School,17,32,PK~8,"2201 Brown St Philadelphia, PA 19130",1.6,490,(215) 684-5074,https://www.publicschoolreview.com//bache-martin-school-profile
19122,Dick William School,27,36,K~8,"2498 W Diamond St Philadelphia, PA 19121",1.7,513,(215) 684-5081,https://www.publicschoolreview.com//dick-william-school-profile
19122,Dobbins Avt High School,3,13,9~12,"2150 West Lehigh Avenue Philadelphia, PA 19132",1.7,597,(215) 227-4421,https://www.publicschoolreview.com//dobbins-avt-high-school-profile
19122,Munoz-marin Luis,5,17,PK~8,"3300 N 3rd St Philadelphia, PA 19140",1.7,610,(215) 291-8825,https://www.publicschoolreview.com//munoz-marin-luis-profile
19122,Willard Frances E School,9,22,K~4,"2900 Emerald St Philadelphia, PA 19134",1.7,722,(215) 291-4714,https://www.publicschoolreview.com//willard-frances-e-school-profile
19122,Bethune Mary Mcleod School,23,27,PK~8,"3301 Old York Rd Philadelphia, PA 19140",1.8,718,(215) 227-4433,https://www.publicschoolreview.com//bethune-mary-mcleod-school-profile
19122,John B. Stetson Charter School,4,16,5~8,"3200 B Street Philadelphia, PA 19140",1.8,983,(215) 291-4720,https://www.publicschoolreview.com//john-b-stetson-charter-school-profile
19122,Memphis Street Academy Cs @ Jp Jones,4,13,5~8,"2950 Memphis Street Philadelphia, PA 19134",1.8,809,(215) 291-4709,https://www.publicschoolreview.com//memphis-street-academy-cs-jp-jones-profile
19122,Morris Robert School,5,19,PK~8,"2600 W Thompson St Philadelphia, PA 19121",1.8,291,(215) 684-5087,https://www.publicschoolreview.com//morris-robert-school-profile
19122,Constitution High School,7.5,22,9~12,"18 S 7th St Philadelphia, PA 19106",1.9,391,(215) 351-7310,https://www.publicschoolreview.com//constitution-high-school-profile
19122,Cramp William School,52,52,PK~5,"3449 N Mascher St Philadelphia, PA 19140",1.9,523,(215) 291-4704,https://www.publicschoolreview.com//cramp-william-school-profile
19122,Elkin Lewis School,10,19,K~4,"3199 D St Philadelphia, PA 19134",1.9,811,(215) 291-4701,https://www.publicschoolreview.com//elkin-lewis-school-profile
19122,Gideon Edward School,8,12,PK~8,"2817 W Glenwood Ave Philadelphia, PA 19121",1.9,277,(215) 684-5072,https://www.publicschoolreview.com//gideon-edward-school-profile
19122,Kelley William D School,7.5,14,PK~8,"1601 N 28th St Philadelphia, PA 19121",1.9,402,(215) 684-5071,https://www.publicschoolreview.com//kelley-william-d-school-profile
19122,Mastery Chs - Lenfest Campus,11,19,7~12,"35 S. 4th Street Philadelphia, PA 19144",1.9,587,(215) 922-1902,https://www.publicschoolreview.com//mastery-chs-lenfest-campus-profile
19122,Richmond School,17,43,K~5,"2944 Belgrade St Philadelphia, PA 19134",1.9,606,(215) 291-4718,https://www.publicschoolreview.com//richmond-school-profile
19122,Wright Richard R School,26,42,PK~5,"2700 W Dauphin St Philadelphia, PA 19132",1.9,371,(215) 684-5076,https://www.publicschoolreview.com//wright-richard-r-school-profile
19122,Charter High School For Architecture And,17,27,9~12,"105 S. 7th Street, 5th Floor Philadelphia, PA 19106",2,619,(215) 351-2900,https://www.publicschoolreview.com//charter-high-school-for-architecture-and-profile
19122,Conwell Russell Middle School,7.5,14,5~8,"1849 E Clearfield St Philadelphia, PA 19134",2,405,(215) 291-4722,https://www.publicschoolreview.com//conwell-russell-middle-school-profile
19122,Cooper's Poynt Family School,33,54,PK~8,"201 State Street Camden, NJ 08102",2,446,(856) 966-5370,https://www.publicschoolreview.com//cooper-s-poynt-family-school-profile
19122,Independence Charter School,10,13,K~8,"1600 Lombard Street Philadelphia, PA 19146",2,814,(215) 238-8000,https://www.publicschoolreview.com//independence-charter-school-profile
19122,Kenderton Elementary School,46,65,K~8,"1500 W Ontario St Philadelphia, PA 19140",2,445,(215) 227-4412,https://www.publicschoolreview.com//kenderton-elementary-school-profile
19122,Mastbaum Jules E Avts,5,16,9~12,"3116 Frankford Avenue Philadelphia, PA 19134",2,775,(215) 291-4703,https://www.publicschoolreview.com//mastbaum-jules-e-avts-profile
19122,Peirce Thomas M School,12,12,PK~6,"2300 W Cambria St Philadelphia, PA 19132",2,466,(215) 227-4411,https://www.publicschoolreview.com//peirce-thomas-m-school-profile
19122,Blaine James G School,7,16,PK~8,"3001 W Berks St Philadelphia, PA 19121",2.1,512,(215) 684-5085,https://www.publicschoolreview.com//blaine-james-g-school-profile
19122,Philadelphia Electrical & Technical Chs,16,23,9~12,"1420-22 Chestnut Street Philadelphia, PA 19102",2.1,615,(267) 514-1824,https://www.publicschoolreview.com//philadelphia-electrical-technical-chs-profile
19122,Russell Byers Charter School,32,57,PK~7,"1911 Arch St Philadelphia, PA 19103",2.1,579,(215) 972-1700,https://www.publicschoolreview.com//russell-byers-charter-school-profile
19122,Taylor Bayard School,14,41,K~5,"3698 N Randolph St Philadelphia, PA 19140",2.1,533,(215) 227-4435,https://www.publicschoolreview.com//taylor-bayard-school-profile
19122,The Linc,11,19,9~12,"122 W Erie Ave Philadelphia, PA 19140",2.2,258,(215) 291-5432,https://www.publicschoolreview.com//the-linc-profile
19122,Science Leadership Academy,15,15,9~12,"2130 Arch St. Philadelphia, PA 19103",2.2,498,(215) 979-5620,https://www.publicschoolreview.com//science-leadership-academy-profile
19122,Sheridan School,72,82,K~4,"800 E Ontario St Philadelphia, PA 19134",2.2,679,(215) 291-4724,https://www.publicschoolreview.com//sheridan-school-profile/19134
19122,Clemente Roberto Middle School,16,22,6~8,"122 W Erie Ave Philadelphia, PA 19140",2.3,429,(215) 291-5400,https://www.publicschoolreview.com//clemente-roberto-middle-school-profile
19122,Freire Charter School,2,10,5~12,"2027 Chestnut Street Philadelphia, PA 19103",2.3,977,(215) 557-8555,https://www.publicschoolreview.com//freire-charter-school-profile
19122,Mccall Gen George A School,24,53,K~8,"325 S 7th St Philadelphia, PA 19106",2.3,720,(215) 351-7350,https://www.publicschoolreview.com//mccall-gen-george-a-school-profile
19122,Rafael Cordero Molina Elementary School,67,78,PK,"601 Vine Street Camden, NJ 08102",2.3,44,(856) 966-8970,https://www.publicschoolreview.com//rafael-cordero-molina-elementary-school-profile
19122,Strawberry Mansion High School,21,34.5,9~12,"3133 Ridge Ave Philadelphia, PA 19132",2.3,277,(215) 684-5089,https://www.publicschoolreview.com//strawberry-mansion-high-school-profile
19122,Greenfield Albert M School,7.5,17,K~8,"2200 Chestnut St Philadelphia, PA 19103",2.4,614,(215) 299-3566,https://www.publicschoolreview.com//greenfield-albert-m-school-profile
19122,Multicultural Academy Charter School,66,82,9~12,"3821 N. Broad St. Philadelphia, PA 19140",2.4,279,(215) 227-0513,https://www.publicschoolreview.com//multicultural-academy-charter-school-profile
19122,Webster School,64.5,64.5,PK~5,"3400 Frankford Ave Philadelphia, PA 19134",2.4,821,(215) 537-2525,https://www.publicschoolreview.com//webster-school-profile/19134
19122,Allen Dr Ethel School,15,26,PK~8,"3200 W Lehigh Ave Philadelphia, PA 19132",2.5,450,(215) 227-4404,https://www.publicschoolreview.com//allen-dr-ethel-school-profile
19122,Amy At Martin,3,14,6~8,"3380 Richmond St Philadelphia, PA 19134",2.5,421,(215) 291-4172,https://www.publicschoolreview.com//amy-at-martin-profile
19122,Christopher Columbus Charter School,11,36,K~8,"South Building, 1242-46 S 13th Philadelphia, PA 19147",2.5,859,(215) 389-6000,https://www.publicschoolreview.com//christopher-columbus-charter-school-profile
19122,Edison High School/fareira Skills,38,69,9~12,"151 West Luzerne Street Philadelphia, PA 19140",2.5,"1,015",(215) 324-9440,https://www.publicschoolreview.com//edison-high-school-fareira-skills-profile
19122,Jackson Andrew School,9,22,PK~8,"1213 S 12th St Philadelphia, PA 19147",2.5,602,(215) 952-6223,https://www.publicschoolreview.com//jackson-andrew-school-profile
19122,Leap Academy University Charter School,32,47,K~12,"130 North Broadway Camden, NJ 08102",2.5,"1,540",(856) 614-0400,https://www.publicschoolreview.com//leap-academy-university-charter-school-profile
19122,Mastery Cs - Cleveland Elementary School,17,30,K~8,"3701 N 19th Street Philadelphia, PA 19144",2.5,748,(215) 227-5042,https://www.publicschoolreview.com//mastery-cs-cleveland-elementary-school-profile
19122,Rhodes E Washington School,15,29,K~8,"2900 W. Clearfield Street Philadelphia, PA 19132",2.5,552,(215) 227-4402,https://www.publicschoolreview.com//rhodes-e-washington-school-profile
19122,Antonia Pantoja Community Charter School,3,11,K~8,"4101 North American Street Philadelphia, PA 19140",2.6,697,(215) 455-1300,https://www.publicschoolreview.com//antonia-pantoja-community-charter-school-profile
19122,Meredith William M School,25,47,K~8,"725 S 5th St Philadelphia, PA 19147",2.6,573,(215) 351-7360,https://www.publicschoolreview.com//meredith-william-m-school-profile
19122,Philadelphia Learning Academy - North,76,86,9~12,"4224 N Front St Philadelphia, PA 19140",2.6,67,(267) 232-6120,https://www.publicschoolreview.com//philadelphia-learning-academy-north-profile
19122,Academy At Palumbo,20,20,9~12,"1100 Catharine St Philadelphia, PA 19147",2.7,916,(215) 351-7618,https://www.publicschoolreview.com//academy-at-palumbo-profile
19122,Ad Prima Charter School,82,95,K~8,"3556 Frankford Avenue Philadelphia, PA 19151",2.7,589,(215) 883-0638,https://www.publicschoolreview.com//ad-prima-charter-school-profile
19122,Environment Community Opportunity (eco) Charter School,24,50,K~7,"817 Carpenter Street, Bridgevi Camden, NJ 08102",2.7,161,(856) 963-2627,https://www.publicschoolreview.com//environment-community-opportunity-eco-charter-school-profile
19122,Esperanza Academy Charter School,42,52,1~12,"301 W Hunting Park Avenue Philadelphia, PA 19140",2.7,"1,558",(215) 457-3667,https://www.publicschoolreview.com//esperanza-academy-charter-school-profile
19122,Mastery Cs-gratz Campus,13,38,7~12,"1798 West Hunting Park Avenue Philadelphia, PA 19144",2.7,"1,474",(215) 227-4408,https://www.publicschoolreview.com//mastery-cs-gratz-campus-profile
